Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.72,1.0,0.0,0.28,1.72
3,2.55,1.14,0.0,0.45,2.55
100,84.56,50.4,0.0,15.44,84.56
200,169.34,100.67,0.0,30.66,169.34
2000,1700.16,1005.64,0.0,299.84,1700.16
10000,8499.63,5009.84,0.0,1500.37,8499.63
20000,17002.17,9914.88,0.0,2997.83,17002.17
40000,33994.0,19767.79,0.0,6006.0,33994.0
60000,50989.44,29909.05,0.0,9010.56,50989.44
80000,67992.49,39769.2,0.0,12007.51,67992.49
200000,170007.49,98599.38,0.0,29992.51,170007.49
400000,340016.32,192582.03,0.0,59983.68,340016.32
600000,510026.14,291348.28,0.0,89973.86,510026.14
800000,679995.75,383663.15,0.0,120004.25,679995.75
1000000,850006.74,474875.6,0.0,149993.26,850006.74
