Timestep,Iteration,Total Reward,Suboptimal Arms,Total Regret,Zeros Count,Ones Count
2,1,2.0,1,0.1,0,2
3,1,3.0,1,0.1,0,3
100,1,88.0,15,1.5,12,88
200,1,172.0,18,1.8,28,172
2000,1,1779.0,341,34.1,221,1779
10000,1,8977.0,545,54.5,1023,8977
20000,1,17993.0,570,57.0,2007,17993
40000,1,35993.0,658,65.8,4007,35993
60000,1,53980.0,669,66.9,6020,53980
80000,1,72033.0,716,71.6,7967,72033
100000,1,90017.0,718,71.8,9983,90017
2,2,2.0,1,0.1,0,2
3,2,3.0,1,0.1,0,3
100,2,89.0,15,1.5,11,89
200,2,176.0,21,2.1,24,176
2000,2,1814.0,26,2.6,186,1814
10000,2,9036.0,88,8.8,964,9036
20000,2,18021.0,104,10.4,1979,18021
40000,2,35933.0,117,11.7,4067,35933
60000,2,53894.0,169,16.9,6106,53894
80000,2,71951.0,174,17.4,8049,71951
100000,2,89826.0,183,18.3,10174,89826
2,3,2.0,1,0.1,0,2
3,3,3.0,1,0.1,0,3
100,3,84.0,49,4.9,16,84
200,3,168.0,71,7.1,32,168
2000,3,1778.0,102,10.2,222,1778
10000,3,8947.0,224,22.4,1053,8947
20000,3,17936.0,225,22.5,2064,17936
40000,3,35985.0,238,23.8,4015,35985
60000,3,54002.0,248,24.8,5998,54002
80000,3,72035.0,279,27.9,7965,72035
100000,3,90052.0,290,29.0,9948,90052
2,4,2.0,1,0.1,0,2
3,4,3.0,1,0.1,0,3
100,4,88.0,15,1.5,12,88
200,4,174.0,43,4.3,26,174
2000,4,1815.0,56,5.6,185,1815
10000,4,9013.0,105,10.5,987,9013
20000,4,18036.0,143,14.3,1964,18036
40000,4,36053.0,249,24.9,3947,36053
60000,4,53991.0,259,25.9,6009,53991
80000,4,72006.0,259,25.9,7994,72006
100000,4,89940.0,375,37.5,10060,89940
2,5,2.0,1,0.1,0,2
3,5,3.0,1,0.1,0,3
100,5,91.0,5,0.5,9,91
200,5,181.0,6,0.6,19,181
2000,5,1796.0,17,1.7,204,1796
10000,5,9035.0,39,3.9,965,9035
20000,5,18072.0,41,4.1,1928,18072
40000,5,36046.0,64,6.4,3954,36046
60000,5,54003.0,80,8.0,5997,54003
80000,5,71995.0,80,8.0,8005,71995
100000,5,89985.0,80,8.0,10015,89985
2,6,2.0,1,0.1,0,2
3,6,3.0,1,0.1,0,3
100,6,83.0,11,1.1,17,83
200,6,174.0,12,1.2,26,174
2000,6,1779.0,65,6.5,221,1779
10000,6,9007.0,70,7.0,993,9007
20000,6,18001.0,72,7.2,1999,18001
40000,6,36013.0,111,11.1,3987,36013
60000,6,53932.0,114,11.4,6068,53932
80000,6,71816.0,127,12.7,8184,71816
100000,6,89898.0,127,12.7,10102,89898
2,7,2.0,1,0.1,0,2
3,7,3.0,1,0.1,0,3
100,7,89.0,14,1.4,11,89
200,7,179.0,24,2.4,21,179
2000,7,1820.0,79,7.9,180,1820
10000,7,9007.0,237,23.7,993,9007
20000,7,17974.0,264,26.4,2026,17974
40000,7,36008.0,285,28.5,3992,36008
60000,7,53914.0,286,28.6,6086,53914
80000,7,71959.0,286,28.6,8041,71959
100000,7,89948.0,297,29.7,10052,89948
2,8,1.0,1,0.1,1,1
3,8,2.0,1,0.1,1,2
100,8,88.0,2,0.2,12,88
200,8,181.0,2,0.2,19,181
2000,8,1791.0,6,0.6,209,1791
10000,8,9011.0,11,1.1,989,9011
20000,8,18012.0,16,1.6,1988,18012
40000,8,36031.0,18,1.8,3969,36031
60000,8,54097.0,18,1.8,5903,54097
80000,8,72128.0,18,1.8,7872,72128
100000,8,90145.0,18,1.8,9855,90145
2,9,2.0,1,0.1,0,2
3,9,3.0,1,0.1,0,3
100,9,86.0,26,2.6,14,86
200,9,178.0,43,4.3,22,178
2000,9,1793.0,83,8.3,207,1793
10000,9,9001.0,97,9.7,999,9001
20000,9,17959.0,105,10.5,2041,17959
40000,9,35904.0,110,11.0,4096,35904
60000,9,53868.0,111,11.1,6132,53868
80000,9,71791.0,111,11.1,8209,71791
100000,9,89758.0,111,11.1,10242,89758
2,10,1.0,1,0.1,1,1
3,10,2.0,1,0.1,1,2
100,10,85.0,2,0.2,15,85
200,10,180.0,2,0.2,20,180
2000,10,1770.0,83,8.3,230,1770
10000,10,8980.0,98,9.8,1020,8980
20000,10,17985.0,105,10.5,2015,17985
40000,10,35988.0,109,10.9,4012,35988
60000,10,53992.0,109,10.9,6008,53992
80000,10,71987.0,110,11.0,8013,71987
100000,10,89991.0,110,11.0,10009,89991
2,11,2.0,1,0.1,0,2
3,11,3.0,1,0.1,0,3
100,11,91.0,20,2.0,9,91
200,11,177.0,24,2.4,23,177
2000,11,1788.0,77,7.7,212,1788
10000,11,8954.0,232,23.2,1046,8954
20000,11,17945.0,240,24.0,2055,17945
40000,11,35971.0,253,25.3,4029,35971
60000,11,53914.0,259,25.9,6086,53914
80000,11,71886.0,270,27.0,8114,71886
100000,11,89862.0,271,27.1,10138,89862
2,12,2.0,1,0.1,0,2
3,12,3.0,1,0.1,0,3
100,12,89.0,18,1.8,11,89
200,12,173.0,46,4.6,27,173
2000,12,1763.0,124,12.4,237,1763
10000,12,8956.0,205,20.5,1044,8956
20000,12,17955.0,219,21.9,2045,17955
40000,12,35993.0,244,24.4,4007,35993
60000,12,53987.0,249,24.9,6013,53987
80000,12,71938.0,250,25.0,8062,71938
100000,12,89892.0,251,25.1,10108,89892
2,13,2.0,1,0.1,0,2
3,13,3.0,1,0.1,0,3
100,13,85.0,17,1.7,15,85
200,13,168.0,29,2.9,32,168
2000,13,1770.0,92,9.2,230,1770
10000,13,8961.0,110,11.0,1039,8961
